"path","functional_area","disposition","v2_destination_or_replacement","reason","required_invariant_to_preserve","migration_milestone","inspection_basis","source_lines","internal_imports","inbound_imports"
"src/ai4s_agent/domains/oled_curated_training_package_baseline_runner.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1210","3","0"
"src/ai4s_agent/domains/oled_dataset_views.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","696","6","0"
"src/ai4s_agent/domains/oled_feature_materialization.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","302","4","0"
"src/ai4s_agent/domains/oled_gold_admission_preflight.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","545","4","0"
"src/ai4s_agent/domains/oled_gold_candidate_postwrite_verifier.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","369","2","0"
"src/ai4s_agent/domains/oled_gold_candidate_writer.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","434","2","0"
"src/ai4s_agent/domains/oled_gold_successor_postwrite_verifier.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","445","3","0"
"src/ai4s_agent/domains/oled_gold_successor_preflight.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","858","4","0"
"src/ai4s_agent/domains/oled_gold_successor_writer.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","485","4","0"
"src/ai4s_agent/domains/oled_gold_validation.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","140","2","0"
"src/ai4s_agent/domains/oled_layered_schema.py","OLED ontology and evidence","MIGRATE","src/molly/domains/oled/; src/molly/evidence/","Retain pure OLED ontology, condition, unit, identity, and evidence semantics under bounded contracts.","A domain fact carries source locator, condition/unit semantics, claim level, and immutable input lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","991","5","0"
"src/ai4s_agent/domains/oled_llm_context_mapping.py","OLED structured mapping","SIMPLIFY","src/molly/evidence/mapping.py; src/molly/llm/","Keep structured, evidence-bound mapping as a bounded optional capability.","Model-produced mappings remain schema-validated and bound to source artifacts.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","2360","8","0"
"src/ai4s_agent/domains/oled_material_registry_adjudication.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1330","3","0"
"src/ai4s_agent/domains/oled_material_registry_entry_adjudication.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1026","3","0"
"src/ai4s_agent/domains/oled_material_registry_entry_proposal_request.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1212","4","0"
"src/ai4s_agent/domains/oled_material_registry_resolution_request.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1409","3","0"
"src/ai4s_agent/domains/oled_material_registry_successor_postwrite_verifier.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","438","3","0"
"src/ai4s_agent/domains/oled_material_registry_successor_preflight.py","OLED reviewed-governance module","SIMPLIFY","src/molly/domains/oled/; src/molly/evidence/reviews.py","Retain reviewed OLED identity, units, conflict, leakage, and publication semantics after removing layered v1 governance authority.","OLED records preserve identity, units, conditions, review status, duplicate/conflict handling, and source lineage.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","582","3","0"
